id,scale_term,scale_type,condition,speaker,sentence,negation,thisN,thisTrialN,thisRepN,respSI.keys,respSI.rt,respSI.duration,word,status,corrAns,respLDT.keys,respLDT.corr,respLDT.rt,respLDT.duration,implicatures.thisRepN,implicatures.thisTrialN,implicatures.thisN,implicatures.thisIndex,lexTALE.thisRepN,lexTALE.thisTrialN,lexTALE.thisN,lexTALE.thisIndex,thisRow.t,notes,welcome.started,keyWelcome.started,welcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,taskSI.started,keySI.started,taskSI.stopped,keySI.keys,keySI.rt,keySI.duration,fix.started,fix_rand.started,fix_rand.stopped,fix.stopped,stimSI.started,textSI.started,respSI.started,stimSI.stopped,implicatures.respSI.keys,implicatures.respSI.rt,implicatures.respSI.duration,taskLDT.started,keyLDT.started,taskLDT.stopped,keyLDT.keys,keyLDT.rt,keyLDT.duration,stimLDT.started,textLDT.started,respLDT.started,stimLDT.stopped,lexTALE.respLDT.keys,lexTALE.respLDT.corr,lexTALE.respLDT.rt,lexTALE.respLDT.duration,saving.started,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08635919999960606,0.09808149999935267,14.127340600000025,space,14.021816000000399,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.127364599999964,14.13194459999977,28.716806200000065,space,14.582248199999412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
38,effrayant/marron,None,filler-false,Julie,l'ours est effrayant,l'ours n'est pas marron,0,0,0,f,8.573820500000693,None,,,,,,,,0,0,0,37,,,,,28.732679599999756,,,,,,,,,,,,,,28.72390809999979,28.732679599999756,29.216417499999807,29.2011808999996,29.201197200000024,29.216417499999807,29.216417499999807,37.80102259999967,f,8.573820500000693,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
8,difficile/impossible,B,test,Paul,le test est difficile,le test n'est pas impossible,1,1,0,f,7.519798599999376,None,,,,,,,,0,1,1,7,,,,,37.81610120000005,,,,,,,,,,,,,,37.80111519999991,37.81610120000005,38.26659919999929,38.2505986999995,38.250616099999206,38.26659919999929,38.26659919999929,45.803960899999765,f,7.519798599999376,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
14,vieux/ancien,NB,test,Julie,la statue est vieille,la statue n'est pas ancienne,2,2,0,j,4.733101499999975,None,,,,,,,,0,2,2,13,,,,,45.81674099999964,,,,,,,,,,,,,,45.8040519999995,45.81674099999964,46.21639629999936,46.20077059999949,46.200788599999214,46.21639629999936,46.21639629999936,50.95112849999987,j,4.733101499999975,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
33,actif/paresseux,None,filler-true,Paul,le garçon est actif,le garçon n'est pas paresseux,3,3,0,j,5.002698500000406,None,,,,,,,,0,3,3,32,,,,,50.96680479999941,,,,,,,,,,,,,,50.95121199999994,50.96680479999941,51.349823799999285,51.33432300000004,51.33433960000002,51.349823799999285,51.349823799999285,56.37090050000006,j,5.002698500000406,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
23,lent/rapide,None,filler-true,Julie,le train est rapide,le train n'est pas lent,4,4,0,j,6.429401299999881,None,,,,,,,,0,4,4,22,,,,,56.38329040000008,,,,,,,,,,,,,,56.370992999999544,56.38329040000008,56.73326999999972,56.717850299999554,56.71786929999962,56.73326999999972,56.73326999999972,63.167500099999415,j,6.429401299999881,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
6,mouillé/trempé,B,test,Julie,la serviette est mouillée,la serviette n'est pas trempée,5,5,0,f,3.3050961999997526,None,,,,,,,,0,5,5,5,,,,,63.18323859999964,,,,,,,,,,,,,,63.1675852999997,63.18323859999964,63.616654200000085,63.60142300000007,63.601440499999626,63.616654200000085,63.616654200000085,66.93433199999981,f,3.3050961999997526,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
7,triste/abattu,B,test,Paul,la fille est triste,la fille n'est pas abattue,6,6,0,f,6.443434300000263,None,,,,,,,,0,6,6,6,,,,,66.95033309999963,,,,,,,,,,,,,,66.9344145999994,66.95033309999963,67.40034999999989,67.38447109999925,67.38449029999992,67.40034999999989,67.40034999999989,73.85168649999923,f,6.443434300000263,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
9,bon/parfait,B,test,Paul,la réponse est bonne,la réponse n'est pas parfaite,7,7,0,j,3.0830890999995972,None,,,,,,,,0,7,7,8,,,,,73.86741099999927,,,,,,,,,,,,,,73.85177079999994,73.86741099999927,74.30073859999993,74.28441019999991,74.28442769999947,74.30073859999993,74.30073859999993,77.3884924999993,j,3.0830890999995972,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
12,fatigué/épuisé,NB,test,Julie,l'athlète est fatigué,l'athlète n'est pas épuisé,8,8,0,j,4.076245300000664,None,,,,,,,,0,8,8,11,,,,,77.40039799999977,,,,,,,,,,,,,,77.38857359999929,77.40039799999977,77.80065229999946,77.78490239999974,77.78491979999944,77.80065229999946,77.80065229999946,81.88517199999933,j,4.076245300000664,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
34,large/colorée,None,filler-false,Julie,la peinture est large,la peinture n'est pas colorée,9,9,0,f,1.868731200000184,None,,,,,,,,0,9,9,33,,,,,81.90099659999942,,,,,,,,,,,,,,81.88525329999993,81.90099659999942,82.28426239999953,82.26807250000002,82.26808989999972,82.28426239999953,82.28426239999953,84.16874499999994,f,1.868731200000184,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
32,froid/chaud,None,filler-true,Paul,le thé est froid,le thé n'est pas chaud,10,10,0,j,2.237090200000239,None,,,,,,,,0,10,10,31,,,,,84.18400810000003,,,,,,,,,,,,,,84.16882619999978,84.18400810000003,84.66788469999938,84.65188749999925,84.65190600000005,84.66788469999938,84.66788469999938,86.91851339999994,j,2.237090200000239,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
39,fâché/raisonnable,None,filler-false,Paul,le professeur est fâché,le professeur n'est pas strict,11,11,0,f,2.443604599999162,None,,,,,,,,0,11,11,38,,,,,86.93420969999988,,,,,,,,,,,,,,86.9186050999997,86.93420969999988,87.53441609999936,87.51856919999955,87.5185864999994,87.53441609999936,87.53441609999936,89.98590239999976,f,2.443604599999162,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
44,stupide/inquiet,None,filler-false,Paul,le candidat est stupide,le candidat n'est pas inquiet,12,12,0,f,6.546040500000345,None,,,,,,,,0,12,12,43,,,,,90.00063609999961,,,,,,,,,,,,,,89.98598219999985,90.00063609999961,90.53407189999962,90.51862279999932,90.51864019999994,90.53407189999962,90.53407189999962,97.08580549999988,f,6.546040500000345,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
27,léger/lourd,None,filler-true,Julie,le sac est léger,le sac n'est pas lourd,13,13,0,j,2.332652500000222,None,,,,,,,,0,13,13,26,,,,,97.10454479999953,,,,,,,,,,,,,,97.08588569999938,97.10454479999953,97.43452989999969,97.41892879999978,97.41894539999976,97.43452989999969,97.43452989999969,99.76872529999946,j,2.332652500000222,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
35,joli/fort,None,filler-false,Julie,le modèle est joli,le modèle n'est pas fort,14,14,0,f,2.463793099999748,None,,,,,,,,0,14,14,34,,,,,99.7876026999993,,,,,,,,,,,,,,99.76880600000004,99.7876026999993,100.3874294999996,100.36905019999995,100.36906920000001,100.3874294999996,100.3874294999996,102.85250309999992,f,2.463793099999748,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
17,a faim/affamé,NB,test,Paul,le voyageur a faim,le voyageur n'est pas affamé,15,15,0,f,7.33426529999997,None,,,,,,,,0,15,15,16,,,,,102.86792280000009,,,,,,,,,,,,,,102.85258339999928,102.86792280000009,103.51806109999961,103.50287329999992,103.50289029999931,103.51806109999961,103.51806109999961,110.85243229999924,f,7.33426529999997,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
10,respectable/honorable,B,test,Paul,le soldat est respectable,le soldat n'est pas honorable,16,16,0,f,3.1685213999999178,None,,,,,,,,0,16,16,9,,,,,110.86806519999936,,,,,,,,,,,,,,110.85252239999954,110.86806519999936,111.41788919999999,111.40287739999985,111.4028961999993,111.41788919999999,111.41788919999999,114.60260659999949,f,3.1685213999999178,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
26,superficiel/profond,None,filler-true,Julie,l'histoire est superficielle,l'histoire n'est pas profonde,17,17,0,j,2.0620343000000503,None,,,,,,,,0,17,17,25,,,,,114.61817359999986,,,,,,,,,,,,,,114.60268799999994,114.61817359999986,115.00141629999962,114.9859792999996,114.98599699999977,115.00141629999962,115.00141629999962,117.0699709999999,j,2.0620343000000503,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
24,sale/propre,None,filler-true,Julie,la cuisine est sale,la cuisine n'est pas propre,18,18,0,j,3.0400910999996995,None,,,,,,,,0,18,18,23,,,,,117.08485669999936,,,,,,,,,,,,,,117.0700541999995,117.08485669999936,117.51839879999989,117.5029384999998,117.50295619999997,117.51839879999989,117.51839879999989,120.5699111999993,j,3.0400910999996995,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
31,noir/blanc,None,filler-true,Paul,le cheval est noir,le cheval n'est pas blanc,19,19,0,j,1.3405211999997846,None,,,,,,,,0,19,19,30,,,,,120.5850763999997,,,,,,,,,,,,,,120.56998939999994,120.5850763999997,121.05198649999966,121.03632959999959,121.03634899999997,121.05198649999966,121.05198649999966,122.40295119999973,j,1.3405211999997846,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
42,jeune/sérieux,None,filler-false,Paul,l'étudiant est jeune,l'étudiant n'est pas sérieux,20,20,0,f,1.4795549000000392,None,,,,,,,,0,20,20,41,,,,,122.41849639999964,,,,,,,,,,,,,,122.40303139999924,122.41849639999964,122.93500969999968,122.91951100000006,122.91952839999976,122.93500969999968,122.93500969999968,124.41978289999952,f,1.4795549000000392,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
3,dure/insoluble,B,test,Julie,la tâche est dure,la tache n'est pas insoluble,21,21,0,j,9.575117899999896,None,,,,,,,,0,21,21,2,,,,,124.4350517999992,,,,,,,,,,,,,,124.41986799999995,124.4350517999992,124.81960069999968,124.80288500000006,124.80290129999958,124.81960069999968,124.81960069999968,134.4035660999998,j,9.575117899999896,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
25,pauvre/riche,None,filler-true,Julie,l'homme est pauvre,l'homme n'est pas riche,22,22,0,j,6.729719199999636,None,,,,,,,,0,22,22,24,,,,,134.41859440000007,,,,,,,,,,,,,,134.40364599999975,134.41859440000007,134.9091045999994,134.88658439999926,134.88660170000003,134.9091045999994,134.9091045999994,141.65411549999953,j,6.729719199999636,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
37,fou/dangereux,None,filler-false,Julie,le criminel est fou,le clown n'est pas dangereux,23,23,0,f,2.1206960999998046,None,,,,,,,,0,23,23,36,,,,,141.66916429999947,,,,,,,,,,,,,,141.65419529999963,141.66916429999947,142.1521260999998,142.13682269999936,142.13684009999997,142.1521260999998,142.1521260999998,144.28712329999962,f,2.1206960999998046,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
36,timide/curieux,None,filler-false,Julie,l'enfant est timide,l'enfant n'est pas curieux,24,24,0,f,2.204059900000175,None,,,,,,,,0,24,24,35,,,,,144.30274009999994,,,,,,,,,,,,,,144.28720329999942,144.30274009999994,144.73584289999962,144.72018709999975,144.7202045999993,144.73584289999962,144.73584289999962,146.95344320000004,f,2.204059900000175,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
1,spéciale/unique,B,test,Julie,le collier est spéciale,le collier n'est pas unique,25,25,0,f,2.8266450000000987,None,,,,,,,,0,25,25,0,,,,,146.96949399999994,,,,,,,,,,,,,,146.9535238999997,146.96949399999994,147.5523046999997,147.53675799999928,147.5367753999999,147.5523046999997,147.5523046999997,150.38721589999932,f,2.8266450000000987,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
28,petit/grand,None,filler-true,Julie,le bébé est petit,le bébé n'est pas grand,26,26,0,j,1.4246288000003915,None,,,,,,,,0,26,26,27,,,,,150.4025541000001,,,,,,,,,,,,,,150.3872953,150.4025541000001,150.78634319999946,150.7708288999993,150.77084599999944,150.78634319999946,150.78634319999946,152.22074619999967,j,1.4246288000003915,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
29,gentil/méchant,None,filler-true,Paul,le chien est gentil,le chien n'est pas méchant,27,27,0,j,1.9070713000000978,None,,,,,,,,0,27,27,28,,,,,152.23591979999946,,,,,,,,,,,,,,152.22083739999925,152.23591979999946,152.78591469999992,152.77037969999947,152.77039669999976,152.78591469999992,152.78591469999992,154.70444119999956,j,1.9070713000000978,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
5,calme/inaudible,B,test,Julie,la classe est calme,la classe n'est pas inaudible,28,28,0,f,2.037799000000632,None,,,,,,,,0,28,28,4,,,,,154.71936469999946,,,,,,,,,,,,,,154.70453019999968,154.71936469999946,155.06924049999998,155.05383139999958,155.05385129999922,155.06924049999998,155.06924049999998,157.1205272999996,f,2.037799000000632,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
19,mignon/beau,NB,test,Paul,le chat est mignon,le chat n'est pas beau,29,29,0,f,1.6053842000001168,None,,,,,,,,0,29,29,18,,,,,157.13623069999994,,,,,,,,,,,,,,157.12060539999948,157.13623069999994,157.65372249999928,157.6378752999999,157.6378922999993,157.65372249999928,157.65372249999928,159.27108489999955,f,1.6053842000001168,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
4,mémorable/inoubliable,B,test,Julie,le voyage est mémorable,le voyage n'est pas inoubliable,30,30,0,f,21.239592100000664,None,,,,,,,,0,30,30,3,,,,,159.28624909999962,,,,,,,,,,,,,,159.27116769999975,159.28624909999962,159.8028433999998,159.78741199999968,159.7874299999994,159.8028433999998,159.8028433999998,181.05469129999983,f,21.239592100000664,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
43,poli/pressé,None,filler-false,Paul,le propriétaire est poli,le propriétaire n'est pas pressé,31,31,0,f,2.3790254000005007,None,,,,,,,,0,31,31,42,,,,,181.07010489999993,,,,,,,,,,,,,,181.05477799999971,181.07010489999993,181.45343030000004,181.43772779999927,181.43774529999973,181.45343030000004,181.45343030000004,183.83776319999924,f,2.3790254000005007,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
11,vif/éblouissant,B,test,Paul,la lumière est vive,la lumière n'est pas éblouissante,32,32,0,f,1.8090454000002865,None,,,,,,,,0,32,32,10,,,,,183.85337879999952,,,,,,,,,,,,,,183.83785529999932,183.85337879999952,184.22640929999943,184.20629259999987,184.20631069999945,184.22640929999943,184.22640929999943,186.04353850000007,f,1.8090454000002865,None,,,,,,,,,,,,,,,,132,2025-04-08_14h46.06.731,scalar-implicatures,2024.2.4,60.06680630205587,2025-04-08 14h46.11.571919 +0200,
